Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_lpf1,v_lpf2,v_lpf3,v_lpf4,v_lpf5,v_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,bd_desired,bd_applied,beta_hat,K_hat,curvature_hat,target_curvature,gamma1,gamma2,intended_acc_x,intended_acc_y,intended_force_x,intended_force_y,intended_dir_x,intended_dir_y,B11,B12,B21,B22,indirect_ready
1781298841702463,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97343e-07,6.35987e-09,1.10568e-06,3.54422e-08,-4.44343e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00254439,2.02949e-05,1,0,150,0,0,150,0
1781298841707508,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37874e-07,5.08789e-09,8.84544e-07,2.83538e-08,-3.55474e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00220157,1.75604e-05,1,0,150,0,0,150,0
1781298841712612,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10299e-07,4.07031e-09,7.07635e-07,2.2683e-08,-2.84379e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00190407,1.51875e-05,1,0,150,0,0,150,0
1781298841717594,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0824e-07,3.25625e-09,5.66108e-07,1.81464e-08,-2.27504e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00164607,1.31296e-05,1,0,150,0,0,150,0
1781298841722684,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26592e-07,2.605e-09,4.52887e-07,1.45171e-08,-1.82003e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00142248,1.13462e-05,1,0,150,0,0,150,0
1781298841727709,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61273e-07,2.084e-09,3.62309e-07,1.16137e-08,-1.45602e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00122882,9.80146e-06,1,0,150,0,0,150,0
1781298841732883,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09019e-07,1.6672e-09,2.89847e-07,9.29097e-09,-1.16482e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00106117,8.46426e-06,1,0,150,0,0,150,0
1781298841738013,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67215e-07,1.33376e-09,2.31878e-07,7.43277e-09,-9.31855e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00091612,7.30728e-06,1,0,150,0,0,150,0
1781298841742918,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33772e-07,1.06701e-09,1.85502e-07,5.94622e-09,-7.45484e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000790673,6.30666e-06,1,0,150,0,0,150,0
1781298841747942,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07018e-07,8.53607e-10,1.48402e-07,4.75698e-09,-5.96387e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000682226,5.44166e-06,1,0,150,0,0,150,0
1781298841753152,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56141e-08,6.82885e-10,1.18722e-07,3.80558e-09,-4.7711e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000588512,4.69417e-06,1,0,150,0,0,150,0
1781298841758116,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84913e-08,5.46308e-10,9.49772e-08,3.04446e-09,-3.81688e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000507559,4.04846e-06,1,0,150,0,0,150,0
1781298841763175,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,-0.044,-0.008,-0.113,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5.4793e-08,4.37047e-10,7.59818e-08,2.43557e-09,-3.0535e-07,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.000437651,3.49085e-06,1,0,150,0,0,150,0
